RA,JC,AA,Label
0,0,0,1
0.134850272,0.086363636,3.783792917,1
0,0,0,1
0,0,0,1
0,0,0,1
0.014058469,0.022072937,2.824773224,1
0,0,0,1
0.130525385,0.016313214,2.016364512,1
0.050360923,0.2,0.714220721,1
0.046534721,0.029357798,2.633768308,1
0.038874642,0.00886918,1.413257912,1
0.008578779,0.005639098,0.708017996,1
0.02127375,0.044585987,2.062372398,1
0.001196172,0.007518797,0.148618694,1
0.00107919,0.002962963,0.247841214,1
0.022225268,0.009022556,1.022901772,1
0.396357496,0.295454545,6.053801907,1
0.367179882,0.043376319,7.389246982,1
0.122217475,0.190217391,5.781071423,1
0.00175017,0.019193858,1.085718557,1
0,0,0,1
0.056631211,0.121546961,3.463212109,1
0.003646737,0.005796371,4.408892064,1
0.011113255,0.00754976,1.534076966,1
0.70118705,0.000276167,2.395936114,1
0.419293389,0.357142857,5.043513546,1
0.851451571,0.164948454,11.54021338,1
0.166666667,0.015625,0.558110627,1
0.035879589,0.00234192,0.593214357,1
2.50E-06,0.006369427,0.077516816,1
0.003599432,0.001346499,0.415790107,1
0,0,0,1
0,0,0,1
0.157083751,0.010740799,9.741910762,1
1.14E-05,0.003267974,0.087876729,1
0.043624139,0.013100437,3.588853399,1
0.029920026,0.003769705,1.625205763,1
0.006900514,0.030640669,1.441063135,1
2.50E-06,0.016393443,0.077516816,1
0.026210303,0.0029615,1.03011641,1
0.008074953,0.019607843,0.87634304,1
1.95E-05,0.001672241,0.092223682,1
0.004712523,0.011730205,1.330113796,1
0.000684149,0.002544529,0.245418549,1
0.033356908,0.028301887,1.951730832,1
0,0,0,1
0.004708593,0.006198347,0.779021364,1
0.234069971,0.058823529,13.91899604,1
0,0,0,1
0.069444352,0.027075011,8.561932095,1
0,0,0,1
0.013150039,0.003427592,0.662820603,1
0.237877678,0.046274038,11.95089128,1
0.189736375,0.181034483,4.202775131,1
0.719362182,0.440677966,6.901304824,1
0.011215745,0.052631579,0.771002685,1
0.045863414,0.290322581,1.626526986,1
0.003060525,0.016216216,0.416168233,1
0.00025143,0.006993007,0.222089189,1
0,0,0,1
0.00058142,0.027027027,0.245588812,1
0,0,0,1
0.103872415,0.010105176,7.257859972,1
0.120482453,0.026315789,9.76436863,1
0.070127072,0.005833647,4.559770634,1
0,0,0,1
0.968147099,0.057777778,4.641902978,1
0.518386523,0.026315789,1.823679677,1
0.002243237,0.00249066,0.294243812,1
2.12E-05,0.000824742,0.174588546,1
0.003316264,0.003690037,0.434109776,1
0.003895953,0.008196721,0.613021447,1
0.096829321,0.157024793,3.426560736,1
0.305598955,0.151408451,8.207404338,1
0.062380731,0.112149533,2.235148106,1
0,0,0,1
0,0,0,1
0,0,0,1
0.002531257,0.018209408,1.270625368,1
0.011161395,0.027027027,0.751841848,1
0.000485183,0.004347826,0.217138328,1
0.002369917,0.008032129,0.253173268,1
0,0,0,1
0,0,0,1
0,0,0,1
0.180538777,0.01228153,10.9361641,1
0.017090406,0.016427105,1.252465645,1
0.021574693,0.033505155,1.643487789,1
0,0,0,1
0.007422693,0.017647059,0.810604481,1
0,0,0,1
0,0,0,1
0.007358909,0.010928962,0.786106461,1
0.000234745,0.002328289,0.218322421,1
0.00712889,0.011792453,0.745033948,1
0.004488089,0.005464481,0.82462918,1
0.000357782,0.001117318,0.126014616,1
0.064390845,0.036764706,3.259322759,1
0.079956693,0.139534884,1.378617759,1
0.004681719,0.033898305,0.529614675,1
0.071033818,0.003490401,1.757397572,1
0.000403476,0.00533224,1.212201573,1
0.14476847,0.104089219,19.0484714,1
0.000908304,0.016083254,1.612569919,1
0.172344213,0.014376997,1.937731348,1
0.239405717,0.089143426,25.30694501,1
0,0,0,1
0.004635319,0.019189765,1.125427293,1
0.003299918,0.008658009,0.301061739,1
0.001373626,0.000935454,0.151738136,1
0.204420916,0.161764706,2.667028528,1
0.068342781,0.013811246,5.713335472,1
0.000880902,0.006,0.656625443,1
3.62E-05,0.013157895,0.181313997,1
0.000747786,0.014662757,1.921194429,1
0.003476104,0.03038674,7.332236177,1
0.005714286,0.003546099,0.193618865,1
0.00368809,0.003566334,0.645572968,1
3.29E-05,0.001694915,0.262647632,1
0.212678911,0.0450045,8.263654496,1
0,0,0,1
0.01754386,0.005847953,0.247337947,1
7.396210498,0.064299424,29.45770386,1
0,0,0,1
1.009853109,0.029494382,12.77473548,1
0.001573629,0.016722408,1.547122301,1
3.74E-06,0.000371747,0.151175444,1
0.588566624,0.110201042,44.1466038,1
0.000458085,0.000497018,0.130065137,1
7.10E-05,0.003054368,0.436017356,1
0.000359842,0.003597122,0.126105847,1
0.031428499,0.01558753,5.132860537,1
0.126968265,0.294117647,3.069766296,1
0.02173913,0.012658228,0.261189257,1
0.014145102,0.032786885,0.682558787,1
0,0,0,1
0.00403312,0.003264418,0.452985155,1
0.262800422,0.090909091,5.012828434,1
8.67E-05,0.010638298,0.106917935,1
0.002316539,0.013513514,0.596028467,1
0,0,0,1
0.108551349,0.144578313,2.445670924,1
0.095392053,0.04238921,3.754445211,1
0.018736404,0.007123288,1.751494963,1
0.028027706,0.011003521,3.350125277,1
0.003416995,0.019047619,0.471892085,1
0.12780235,0.028571429,0.998781717,1
0.078946851,0.133016627,8.206757675,1
0.003571429,0.003115265,0.177468916,1
0,0,0,1
0.003060811,0.024,0.401407887,1
0.007418805,0.006403415,0.75559226,1
0.006944444,0.00591716,0.201214802,1
0.056654166,0.1,0.749080473,1
0,0,0,1
0.00129193,0.012448133,0.342924947,1
0.003045247,0.008438819,0.308225325,1
0.027879909,0.083798883,2.274685457,1
0.018101645,0.019911504,5.114370968,1
0.190695648,0.044354839,2.577986268,1
0.014286233,0.049668874,2.054457058,1
0,0,0,1
0.22504872,0.001434426,3.499889908,1
0.000189931,0.0094451,0.72156128,1
0,0,0,1
0.110964941,0.04718982,12.59282001,1
0.25564896,0.298701299,4.980317482,1
0.130164442,0.169491525,6.594282209,1
0.030055121,0.015799257,6.333044848,1
0.02056431,0.05625,1.458774319,1
0.000415282,0.000827815,0.128426552,1
0.027591093,0.024459078,3.560293055,1
0.000134369,0.00168563,0.718266096,1
0.285929932,0.017089405,15.27677535,1
0.003056976,0.007372215,4.444168349,1
0.598277773,0.046653144,15.4954984,1
0.126225349,0.028077754,4.563578626,1
0.028939507,0.057142857,0.468847215,1
0.001018782,0.010869565,0.245541182,1
0.004464286,0.006451613,0.18478666,1
0,0,0,1
0,0,0,1
0.01343921,0.017482517,3.082285787,1
0.044233756,0.059233449,2.679871571,1
0.002389596,0.003539823,0.283579608,1
0.007532759,0.006747638,0.758826744,1
0.020458851,0.028985507,0.742712396,1
0.046379372,0.041463415,2.635821004,1
0.00847846,0.05,0.803859281,1
0.009790823,0.034146341,1.023497256,1
0.083961269,0.13592233,2.586669973,1
0,0,0,1
0,0,0,1
0,0,0,1
0.003347443,0.026315789,0.298801061,1
0.008136574,0.025735294,0.947780633,1
0.026232837,0.037872683,5.926588714,1
0.333247353,0.050228311,8.827000654,1
0.018759419,0.012732615,1.903835806,1
0.002557897,0.002202643,0.494873689,1
0,0,0,1
0.011679445,0.007633588,1.812080327,1
0.033622053,0.046875,3.076672848,1
0.002037971,0.006153846,0.235213239,1
0.004901961,0.017857143,0.188036374,1
0.016386524,0.020642202,1.360900942,1
0.001508679,0.024193548,0.368918159,1
0,0,0,1
0.020067042,0.019339243,3.113314385,1
0,0,0,1
0.126711527,0.007532468,5.013679604,1
0.005948648,0.018018018,0.343474024,1
0.003978239,0.004638219,0.618550195,1
0.005348667,0.004555809,0.325717619,1
1.36343269,0.030888031,11.03923947,1
0,0,0,1
0.001727396,0.003496503,0.282900943,1
0.041274718,0.035363458,2.879861903,1
0.007998836,0.005380795,1.691606377,1
0,0,0,1
0.008838562,0.019230769,1.595227357,1
0,0,0,1
0,0,0,1
0.001171667,0.014240506,0.902954413,1
0.001479451,0.002843602,0.386457123,1
0.002984894,0.008196721,0.954815712,1
0.004196248,0.008583691,0.306035188,1
0.560434112,0.378378378,6.933779676,1
0.004901961,0.007246377,0.188036374,1
0.150268159,0.02892562,1.705665486,1
0.008599123,0.010213732,6.071425286,1
0,0,0,1
0.070769713,0.024564995,3.787868923,1
0.00173617,0.002753304,0.586947843,1
7.21E-05,0.001998668,0.268938394,1
0.000171532,0.000193489,0.383403766,1
0.002325581,0.013333333,0.164913493,1
0.044194981,0.113207547,0.997477983,1
0,0,0,1
0.008377708,0.009756098,1.333135153,1
0.052588797,0.094972067,2.75600225,1
0,0,0,1
0.000296535,0.003120125,0.218534237,1
0,0,0,1
0,0,0,1
0,0,0,1
0.000571102,0.001642036,0.133905694,1
0.00286533,0.001283697,0.170792095,1
0.017510745,0.048,0.946039811,1
0,0,0,1
0,0,0,1
0.362670644,0.075362319,9.416896294,1
0.00016975,0.00877193,0.1151917,1
0.00336098,0.012072435,0.768423201,1
0,0,0,1
0,0,0,1
0,0,0,1
0.558871576,0.014631043,20.86787712,1
0.227990982,0.011478911,7.47548465,1
0.013298429,0.090909091,0.949178538,1
0.003414431,0.001849328,2.051164185,1
1.31E-06,0.001862197,0.073830359,1
0.012712675,0.013579049,1.875531968,1
0.073294042,0.087323944,4.19856177,1
0.002474394,0.030023095,4.885433488,1
0.000399522,0.002710027,0.327518999,1
0.000512295,0.066666667,0.131985153,1
0.156899398,0.058823529,6.260646618,1
0.073598416,0.010648918,4.462958538,1
0.021119431,0.028590207,9.451987825,1
0.008226972,0.028793774,7.522628825,1
0.027712939,0.075,1.841645777,1
0.363172197,0.018215551,15.82615744,1
0.153669613,0.002477701,3.701811125,1
0,0,0,1
0,0,0,1
0,0,0,1
0.002415459,0.003875969,0.165951252,1
0,0,0,1
0.040016389,0.04922516,6.449468464,1
0,0,0,1
0,0,0,1
0,0,0,1
0.000428633,0.015873016,0.128950557,1
0.018252684,0.014705882,0.726041399,1
0.53808715,0.000430371,5.634905421,1
0.546654933,0.200892857,22.14130303,1
0,0,0,1
0.005128275,0.011259676,1.839685122,1
0.004756531,0.001918097,2.215061138,1
0,0,0,1
0.021503766,0.056497175,1.62341774,1
0.02226528,0.00798722,2.72737578,1
0.08535301,0.024159664,9.090877855,1
0,0,0,1
0,0,0,1
0.005691704,0.013623978,0.651491968,1
0.049756427,0.02182385,4.201353865,1
0.001242398,0.000461534,2.728484945,1
0.006529994,0.011160714,0.743033283,1
0.004237288,0.004424779,0.183021739,1
0,0,0,1
0,0,0,1
0.00029577,0.002,0.123062886,1
0.000117316,0.009259259,0.110489412,1
0.000124953,0.000351124,0.111264758,1
0.001156666,0.003590664,0.249989018,1
0.004976084,0.011538462,0.748964766,1
0,0,0,1
0,0,0,1
0,0,0,1
0.051311252,0.014316703,4.793176846,1
0.051753558,0.015356265,6.638697225,1
0.003887336,0.013651877,0.563701997,1
0.068168206,0.006136852,3.333654464,1
0.583290688,0.068135246,21.16557989,1
0.000544548,0.00716479,0.678360507,1
0.022583946,0.047619048,0.589318511,1
0.000566074,0.017804154,1.15912762,1
0.443872552,0.089230769,6.248075401,1
1.780489742,0.067575241,24.99328953,1
0.039105717,0.009852217,1.167645566,1
0.001838834,0.027027027,1.569508093,1
0.574892152,0.189393939,14.64875112,1
0,0,0,1
0.048265124,0.051136364,3.763011294,1
0,0,0,1
0.029712568,0.050761421,1.598604697,1
0.059605104,0.0625,4.455465932,1
0,0,0,1
0.002797787,0.022222222,0.302863596,1
3.62E-05,0.001381215,0.097783315,1
0.000309694,0.00074869,0.288456431,1
0.009883478,0.01826484,0.656588691,1
0.002560333,0.005905512,0.383810057,1
0.010198609,0.036093418,2.177908879,1
0.040616461,0.009530293,2.205432716,1
0.698908581,0.084654731,47.13108755,1
0,0,0,1
0,0,0,1
0.000251826,0.04,0.120674233,1
0.119053606,0.095384615,4.671016654,1
0.008244178,0.032608696,0.486530501,1
0.000118397,0.001811594,0.379287025,1
0.058828814,0.043209877,2.473428571,1
0,0,0,1
0.009448289,0.014464802,1.801142051,1
0.137500199,0.019396552,1.72655571,1
0.023620643,0.033333333,1.476144618,1
0,0,0,1
0.026156541,0.065326633,1.972998746,1
0.001812795,0.003717472,0.283693457,1
0.054968693,0.06969697,3.554602973,1
0.034523912,0.000284244,1.527942338,1
0.002549823,0.004901961,0.481483163,1
0.003598447,0.003657644,0.65729938,1
0.00216733,0.004332866,3.357122251,1
0.009607415,0.005639098,0.502094324,1
0.000357341,0.002525253,0.298418339,1
0.000302037,0.016949153,0.298701153,1
0,0,0,1
0,0,0,1
1.15E-05,0.014925373,0.087895374,1
0,0,0,1
0.000191424,0.002320186,0.116808529,1
0.159139165,0.077253219,6.015952895,1
0.001303335,0.004731422,1.690984571,1
0.013945039,0.004510309,2.610256936,1
3.33E-05,0.00077101,0.097002751,1
0,0,0,1
0.01557526,0.003605514,2.296550715,1
0.005494505,0.003154574,0.19215963,1
0.300129327,0.03,9.991464988,1
0,0,0,1
0.003404525,0.030120482,0.625599555,1
0.004150758,0.000829876,0.32069985,1
0,0,0,1
0,0,0,1
1.05353764,0.000182101,6.034566802,1
0.004385965,0.015151515,0.184184259,1
0,0,0,1
0,0,0,1
0.004466373,0.002177463,0.567007159,1
0,0,0,1
0.00566668,0.069767442,0.476797869,1
0.019352771,0.009451796,0.874076661,1
0.040453788,0.146551724,2.712969599,1
0,0,0,1
0.006234279,0.020833333,1.265788691,1
0.114483222,0.032110092,4.400252001,1
0.00862069,0.043478261,0.210367314,1
0.035746084,0.035502959,1.1248739,1
0.042982922,0.098360656,1.174650448,1
0,0,0,1
0,0,0,1
0.008240485,0.025462963,2.574558066,1
0.008910769,0.026845638,0.633506059,1
0,0,0,1
0.01335136,0.025974026,0.397989427,1
0,0,0,1
0.056730948,0.031082529,4.051891486,1
0.000148248,0.001211387,0.207240435,1
0.642601023,0.026531901,14.46865986,1
0.002729219,0.006116208,0.302159495,1
0,0,0,1
0.005128205,0.003984064,0.189645379,1
0.026665239,0.018867925,0.449399539,1
0,0,0,1
0.006121767,0.002659574,0.433204133,1
2.69E-05,0.002358491,0.095035389,1
0.001181903,0.006557377,0.268697283,1
0.008930712,0.019607843,0.987439531,1
0.005934469,0.012987013,0.516052698,1
0.000976563,0.003236246,0.144269504,1
0.000530223,0.004716981,0.132587072,1
0.004535289,0.001716738,0.535185307,1
0,0,0,1
0.00215069,0.003773585,0.292395689,1
0.001383046,0.005181347,0.377984496,1
0.005516908,0.034722222,0.632954054,1
0.003552158,0.006858711,0.584717959,1
1.31E-06,0.012658228,0.073830359,1
0,0,0,1
0.719739977,0.213333333,7.660514144,1
1.613322731,0.039965986,47.30316192,1
0,0,0,1
0,0,0,1
0.184542045,0.041745731,3.85231798,1
0,0,0,1
0,0,0,1
0.000115703,0.004834811,0.535066103,1
0,0,0,1
0.146350072,0.048341232,7.87258105,1
0.320625584,0.037828947,4.811046818,1
0.17523075,0.107583774,10.15794881,1
0.007023442,0.03968254,1.880815202,1
0.004677327,0.017391304,0.769433598,1
0.015097372,0.032941176,1.952778868,1
0.153312796,0.031360947,7.409040307,1
0.01234837,0.010638298,0.30552787,1
0,0,0,1
0.078766531,0.003453379,1.391035016,1
0.005128205,0.000938086,0.189645379,1
0.250429286,0.239669421,5.64377745,1
0,0,0,1
0.004444444,0.000640615,0.184634687,1
0.012064692,0.037037037,0.670895991,1
0.019745856,0.020894844,10.60225875,1
0.013087606,0.037037037,1.967037185,1
0.000972299,0.006006006,0.240459747,1
2.905656629,0.039787798,12.44333086,1
0.307813012,0.228571429,5.391403959,1
0.379936752,0.092307692,5.64652181,1
9.24E-05,0.001033058,0.286088797,1
0.017835315,0.022624434,1.440553055,1
0.045225043,0.03343465,1.906313564,1
0.001558699,0.00092393,0.374133764,1
0,0,0,1
0.496092517,0.003862773,10.41054484,1
0,0,0,1
5.88E-05,0.012820513,0.102651759,1
0.029585887,0.043478261,1.606766373,1
0.002237136,0.005464481,0.163865694,1
0.004444444,0.003144654,0.184634687,1
0.00041798,0.017321016,1.379112762,1
0.025258742,0.014888337,0.902606907,1
0.00468569,0.008605852,0.633856288,1
0,0,0,1
0.087481812,0.244444444,2.200747635,1
0.000622278,0.020408163,0.135462362,1
0,0,0,1
0.148482138,0.097643098,5.143429181,1
0,0,0,1
0.003379882,0.033273381,7.051050158,1
0.001883618,0.000214865,1.182183684,1
1.010129352,0.321428571,13.22945173,1
0.12296675,0.152838428,5.863326115,1
0.002709169,0.006493506,0.966877735,1
0.043930217,0.105263158,1.764973695,1
0.007226637,0.010735373,2.34736707,1
0.001083613,0.015267176,1.077279171,1
0.047292876,0.037313433,2.920874282,1
0.008130081,0.125,0.207805837,1
0.104904844,0.053511706,7.328466933,1
0,0,0,1
0.009517269,0.020172911,1.049882645,1
0.004016064,0.014705882,0.181243052,1
0.024498012,0.02504817,1.855191982,1
0.122241291,0.07518797,3.779396058,1
0.005550524,0.046296296,3.128848411,1
1.18E-05,0.009345794,0.088114179,1
1.66E-05,0.004291845,0.09086604,1
0,0,0,1
0.007412402,0.032388664,1.93175626,1
0.406417161,0.097011012,27.30365108,1
0.000798087,0.001016591,2.345538407,1
0,0,0,1
0.278994842,0.080150282,19.06140156,1
0.007352941,0.005882353,0.203555923,1
0,0,0,1
0.150269246,0.029813037,8.083798245,1
0.055555556,0.004166667,0.345976256,1
0.000687758,0.007092199,0.137323522,1
0,0,0,1
0.002530193,0.01754386,0.416052302,1
0,0,0,1
0.010779748,0.03271028,1.036270153,1
0,0,0,1
2.69E-06,0.002463054,0.077968063,1
0.000284838,0.004683841,0.196256309,1
0.000887989,0.00237765,2.288423016,1
0,0,0,1
0.000496278,0.045454545,0.13143412,1
0.003503771,0.020304569,0.502171971,1
0.00603995,0.021164021,0.550679782,1
0.485427161,0.041176471,4.921597217,1
0.017028986,0.013513514,0.419628815,1
0.001692047,0.007194245,0.15669521,1
5.65E-05,0.000460617,0.270669514,1
0,0,0,1
0,0,0,1
0.131666986,0.067864271,5.590910106,1
0,0,0,1
0.0245575,0.006293706,1.407847616,1
0.038375872,0.073170732,1.551808747,1
0,0,0,1
1.231297518,0.022090059,7.847074705,1
0.627199418,0.001625356,4.568558156,1
0.010263717,0.004705882,1.798541085,1
2.376989031,6.69E-05,14.2810688,1
0.031948597,0.010646388,3.761084141,1
0.14008225,0.011150758,4.014683978,1
0.004444444,0.003144654,0.184634687,1
0,0,0,1
0.036914325,0.021657954,3.901537602,1
0,0,0,1
0.620432412,0.110012361,16.29005224,1
1.31E-06,0.001692047,0.073830359,1
0.302255984,0.049518201,25.72864271,1
0.900707845,0.104166667,3.993844477,1
0,0,0,1
0.008948394,0.028614458,2.391429009,1
0,0,0,1
0.051439752,0.019490255,2.245539381,1
0.047260093,0.016407236,5.564761219,1
0,0,0,1
1.244235591,0.133004926,7.24801661,1
0.034724603,0.040650407,1.7052209,1
0.007117959,0.011111111,0.296708064,1
0.000486145,0.016393443,0.131078712,1
0.0007942,0.007729469,0.773011929,1
0.34774332,0.162068966,8.174065443,1
0.011093791,0.073170732,0.924429728,1
0.01477575,0.010777171,7.747010142,1
1.801073103,0.000128972,11.738396,1
0.000175131,0.000336474,0.11560728,1
4.03E-05,0.009615385,0.183551017,1
0.014705882,0.045454545,0.236994472,1
0.071145405,0.255813953,2.072102891,1
0,0,0,1
0.002651689,0.002588861,3.678847914,1
0.09949321,0.087591241,2.402427783,1
0.011505806,0.024390244,0.476258362,1
2.967129145,0.455696203,14.23139701,1
0.041705334,0.011686144,1.225617988,1
0.001198448,0.021943574,1.422372116,1
0,0,0,1
0,0,0,1
0.01685733,0.007366483,3.142404987,1
0,0,0,1
0.172956953,0.009201878,7.986218312,1
0,0,0,1
0.01589698,0.065217391,0.967739535,1
0.124404762,0.085714286,0.935954278,1
0,0,0,1
0,0,0,1
0.092417455,5.89E-06,0.790070006,1
0.000413501,0.000893085,0.701015389,1
0.042061892,0.01,0.693442173,1
0,0,0,1
0.592946717,0.004870253,20.58926731,1
0.000111267,0.004716981,0.196290429,1
0,0,0,1
5.440888242,0.003643819,76.91781614,1
0,0,0,1
0,0,0,1
0.034690555,0.019441069,2.440804104,1
0.003830189,0.013651877,0.940990801,1
0,0,0,1
0.000633916,0.002583979,0.245376241,1
0.05331898,0.035126235,4.615200511,1
0,0,0,1
0.201518033,0.16626506,11.51611509,1
0.16227839,0.264150943,3.031291515,1
0.0531663,0.070054945,7.136316972,1
0.005263158,0.006711409,0.190584222,1
0.518333877,0.131188119,16.53163836,1
0.241993647,0.092970522,13.35146142,1
0.103787473,0.035714286,2.367529378,1
0.106425045,0.05856833,8.092740735,1
0.000997017,0.001210654,0.261438913,1
0.609942037,0.134920635,7.698371776,1
2.22E-05,0.002225519,0.248137475,1
0,0,0,1
0.020231438,0.018456376,2.797849463,1
0.00010309,0.013740458,0.774808027,1
0.00828498,0.007272727,0.361303395,1
0.002967359,0.00617284,0.171818858,1
0,0,0,1
0.133004129,0.136645963,3.923051373,1
0.007246377,0.029411765,0.202952814,1
0,0,0,1
0.006119178,0.018817204,0.961601552,1
0.001690583,0.021801492,3.61914541,1
0,0,0,1
0.002028398,0.012820513,0.161277078,1
0,0,0,1
0.005608459,0.013605442,1.814294937,1
0.004112155,0.003664682,1.019385069,1
0,0,0,1
0.00173913,0.00257732,0.157372012,1
0.000860539,0.000375657,0.231107835,1
0,0,0,1
0.023451693,0.022968198,1.889218833,1
0.457681306,0.196335079,13.60294938,1
0,0,0,1
0.12939742,0.171875,2.157839997,1
0.005681977,0.035573123,1.213261225,1
0.002368084,0.051282051,1.041663105,1
0,0,0,1
0.009641306,0.030826141,2.95582326,1
0.023906547,0.02970297,1.883142263,1
0.009100615,0.015363128,1.453455175,1
5.96E-05,7.04E-05,0.102799175,1
0.013157895,0.003584229,0.230907775,1
0.012158033,0.01183432,0.686129516,1
0,0,0,1
0,0,0,1
0.044901831,0.014557671,1.843865731,1
0.005213076,0.006912442,0.379882257,1
0.000817661,0.013333333,0.140665531,1
0.003035191,0.008152174,0.422042114,1
0,0,0,1
0,0,0,1
0.028771555,0.028243601,4.275557733,1
0,0,0,1
0,0,0,1
0,0,0,1
0.00336411,0.007211538,0.413489724,1
0.136329467,0.013345605,4.87381239,1
0.014502207,0.018666667,1.103353646,1
2.69E-06,0.00304878,0.077968063,1
0.001428589,0.005249344,0.273835722,1
0.000149385,0.023880597,0.72440827,1
0,0,0,1
0.000604091,0.007874016,0.246455628,1
0,0,0,1
0,0,0,1
0.000333285,0.001510574,0.507785983,1
0.623138003,0.00244751,19.56371391,1
0.012080612,0.022026432,0.772424938,1
0.01201212,0.018181818,0.391007681,1
0.013793947,0.035211268,1.45891523,1
0,0,0,1
0.007036546,0.004926108,0.353834932,1
0,0,0,1
0.000699184,0.000841751,0.225200251,1
0.015649994,0.028688525,1.093269917,1
0.002136752,0.009708738,0.162642133,1
0.00057271,0.001302083,0.914456703,1
0,0,0,1
0,0,0,1
0,0,0,1
0.023042525,0.028795812,1.706211037,1
0.006310174,0.013333333,0.345954618,1
0,0,0,1
0,0,0,1
0,0,0,1
0.133990233,0.07654321,4.833768689,1
0,0,0,1
0.159583697,0.310344828,2.208091718,1
0,0,0,1
0.185171488,0.13304721,10.40164701,1
0,0,0,1
0.05,0.000887311,0.333808201,1
0.050470999,0.028725314,2.645033447,1
0,0,0,1
1.019686321,0.130526316,22.86205152,1
0,0,0,1
0.001272228,0.002712968,4.225460632,1
0.43054073,0.063015027,21.1678107,1
2.32E-05,0.000877963,0.176009553,1
0.006062133,0.004333694,0.603470588,1
0,0,0,1
0,0,0,1
0,0,0,1
0.027259459,0.069518717,2.005554915,1
0,0,0,1
0.137239039,0.123006834,8.652296768,1
0.001725164,0.063583815,1.142074996,1
0,0,0,1
0.153009072,0.039106145,12.42585306,1
0.000346042,0.016556291,0.47887884,1
0.00307252,0.010714286,0.392505896,1
0.040000978,0.040650407,1.031488946,1
0,0,0,1
1.19807212,0.15536105,16.00558348,1
1.993927567,0.089732528,23.86323204,1
1.271630757,0.149700599,16.5016892,1
0,0,0,1
0.000563679,0.002642008,0.240715318,1
0,0,0,1
0.009623144,0.006077941,2.166747362,1
0.001350751,0.004271223,1.564283067,1
0,0,0,1
0.023065396,0.060240964,0.905979141,1
0.001869159,0.003952569,0.159178214,1
0.00058224,0.002031144,0.332568877,1
0.005487283,0.02892562,1.697833036,1
0,0,0,1
0,0,0,1
0,0,0,1
1.051898165,0.077448747,8.3340354,1
0.063059123,0.092352941,19.04497354,1
0.018608314,0.008800371,2.612386166,1
0.011873285,0.008316008,0.653343386,1
0.165327342,0.219512195,3.757463397,1
0.273456079,0.07204611,12.29627196,1
0.184073429,0.02200489,1.980269894,1
0.000197785,0.002673797,0.117256238,1
0,0,0,1
0.198169995,0.000104609,1.781128602,1
0,0,0,1
0,0,0,1
0,0,0,1
0.009962394,0.053030303,0.966834216,1
0.001983586,0.001309758,0.276907319,1
0.004816879,0.007874016,0.555360461,1
0.050367178,0.015981735,2.89120431,1
0,0,0,1
0.005073717,0.005555556,0.33171426,1
0.497986874,0.092436975,3.26988203,1
0,0,0,1
0,0,0,1
0.049394074,0.100840336,2.050738641,1
0.177954856,0.038065255,17.77541486,1
0,0,0,1
0.488891646,0.053586863,10.42096008,1
3.84E-05,0.002989537,0.33174963,1
1.245791686,0.001915309,28.13588623,1
0,0,0,1
0.031567285,0.064814815,2.033567486,1
0.257435128,0.000632364,4.174580673,1
0.003977521,0.00845666,0.553385027,1
0.00132913,0.005610098,0.465547773,1
0,0,0,1
0.328090874,0.017510102,14.51055398,1
0.015091004,0.022857143,1.169590302,1
0,0,0,1
2.25E-05,3.14E-05,0.175427024,1
0,0,0,1
0.030664093,0.049875312,2.850299704,1
0,0,0,1
0.03551596,0.031007752,0.809092622,1
0,0,0,1
0.226650494,0.01511879,1.705623705,1
0.005056023,0.006920415,0.522422697,1
0.000956023,0.004854369,0.143828424,1
0.359831922,0.080495356,5.134043295,1
1.31E-06,0.007633588,0.073830359,1
4.47E-05,0.014925373,0.183962318,1
0.023284314,0.003490401,0.432721383,1
0.013888889,0.008333333,0.233826998,1
1.25991921,0.042394015,8.504284288,1
0.000122447,0.01055409,0.383427816,1
0.072092661,0.003012048,0.958328928,1
0,0,0,1
0.954287951,0.103515625,11.58456447,1
0.01631401,0.056603774,0.570603071,1
8.50E-05,0.009328358,0.445257633,1
4.65E-06,0.021276596,0.154062541,1
2.78E-05,0.004405286,0.095335499,1
0.556328641,0.009970563,17.17823863,1
0.000571256,0.012305699,1.787661279,1
0.079426964,0.019397652,5.417552357,1
0.001846233,0.010989011,0.285755164,1
0,0,0,1
0,0,0,1
0.004950495,0.004672897,0.188385375,1
0.073294042,0.087323944,4.19856177,1
0.025185178,0.046242775,1.352431576,1
0.002612493,0.020974707,3.411196786,1
0.001348661,0.010989011,0.273900401,1
0,0,0,1
0.002665006,0.009488085,4.26038543,1
0.004080227,0.008510638,0.317513616,1
0,0,0,1
0,0,0,1
0,0,0,1
0.009274523,0.011267606,1.154094707,1
0.000598403,0.00445699,2.708128381,1
0.024939112,0.05,0.880414462,1
0.111353094,0.049250535,3.603079366,1
0.007182639,0.009433962,0.480413053,1
0.004593852,0.006984866,0.820959101,1
0.000511144,0.019047619,0.209377594,1
0,0,0,1
0.000899611,0.008426966,0.364898685,1
0.019299001,0.021582734,0.590820869,1
0.027039833,0.033653846,1.148343339,1
0,0,0,1
0.077160033,0.009342884,4.254135917,1
0.054866996,0.013196481,5.224210976,1
0,0,0,1
1.168315478,0.043478261,4.699278269,1
0.003195892,0.005050505,0.310350199,1
0,0,0,1
0.026058163,0.15625,0.911654724,1
0.000971817,0.002785515,0.144168193,1
0.003401361,0.014705882,0.17594545,1
0.302575588,0.160583942,4.723847077,1
8.47E-05,0.004081633,0.106646343,1
0.000824356,0.004338395,0.214625866,1
