RA,JC,AA,PA,Label
0.0014135205391276173,0.010443864229765013,0.45958343002746194,37100,1
1.1426482014717308e-05,0.01098901098901099,0.08787672930771424,2107,1
0.0005254860746190226,0.003745318352059925,0.132429513078395,2331,1
0.0017887227743314238,0.024793388429752067,0.39383377546798026,3763,1
0.00334937266664691,0.03067484662576687,0.5997214946581385,1280,1
0.5675649361195617,0.06127679403541472,38.616402224788764,2281686,1
0.0025974025974025974,0.03571428571428571,0.16797566365891456,54,1
0.047619047619047616,0.009009009009009009,0.3284587387530511,327,1
0.01970897451632576,0.03194103194103194,1.8945750928269822,11700,1
0.0014372477967581482,0.02912621359223301,0.326782273996029,505,1
0.000584867777426198,0.0020909566126502874,0.40089873491422995,26642,1
0.000881057268722467,0.015625,0.14215877912380245,300,1
0.0041793142203928576,0.014472777394900068,2.183061474669257,147312,1
5.7637652963209365e-05,0.01775147928994083,0.2618204901421679,2355,1
0.004302950994316995,0.01824817518248175,0.6366534322481292,15300,1
0.16405205290010688,0.03562005277044855,18.772730784769145,1394350,1
0.0511123146343685,0.016428192898781134,4.460871574537405,127581,1
0.0023953680279194785,0.00946969696969697,0.6513442661326558,4716,1
0.04777900398810946,0.08333333333333333,0.8773969495036961,1054,1
0.07528255676086713,0.046511627906976744,2.320483419190892,5904,1
0.023362571351201563,0.03676470588235294,0.8522628487151876,4788,1
0,0.0,0,30,1
0.03796699077510837,0.01625746516257465,6.40659148607166,2152332,1
0.10940617429794655,0.07627118644067797,10.436552437074468,232464,1
0.005299283259568887,0.011272141706924315,0.733103678131586,35595,1
0.008695652173913044,0.030303030303030304,0.21075117050092493,168,1
0.0006354083772958077,0.00966183574879227,0.2132908209538837,7498,1
0,0.0,0,330,1
0,0.0,0,25278,1
0.05317755758126259,0.021231422505307854,1.554425379092565,20784,1
0.005064664303862885,0.030425963488843813,1.7946057730948652,56235,1
0,0.0,0,2210,1
0,0.0,0,126,1
2.106334021039922,0.04149377593360996,7.010016661866631,6630,1
2.5251823154081267e-05,0.000564334085778781,0.17660632845514856,52965,1
0,0.0,0,80,1
0.024390243902439025,0.03225806451612903,0.269282508064391,135,1
0.4327808867225806,0.008210180623973728,2.343692603476797,256587,1
0.009195478108801738,0.05950095969289827,3.5177206615588608,53975,1
0.007360124813542231,0.01429244542170567,9.210339732943824,1528152,1
0.007617806026516698,0.03504043126684636,1.566973529017001,36800,1
0.0006074225727484325,0.0066100094428706326,1.3467852374237725,338907,1
0,0.0,0,1860,1
0,0.0,0,25,1
0.006598462009223169,0.025611175785797437,2.545947326133509,132784,1
0,0.0,0,316,1
0.10227425032296145,0.03292181069958848,3.0443711312758426,23001,1
0.10733950592794261,0.03994225216554379,11.449984406352124,847690,1
0.003767664801389599,0.002258469259723965,1.0615714774649039,47784,1
0.00020873024839204436,0.017543859649122806,0.561140230992067,26676,1
1.1426482014717308e-05,0.0041841004184100415,0.08787672930771424,2519,1
0.009304045747848537,0.02185792349726776,0.6459667575399786,1936,1
0.0012911934651215896,0.009433962264150943,0.26749845959615015,8085,1
0.1079107825907602,0.1276595744680851,1.413389916986425,700,1
0.946257063214478,0.004367919742997238,25.917544738659288,18089890,1
0.0026922546594523532,0.0007437314067148321,5.30384683475264,5269740,1
0.04328115489210669,0.09829059829059829,3.613244205269989,11400,1
0,0.0,0,612,1
0.01267820017820018,0.028985507246376812,0.3783409517682703,1020,1
0.0020491803278688526,0.002840909090909091,0.1615426572698488,2082,1
0.1837959931764354,0.02429514097180564,11.457800592183078,2122566,1
0.007349355625217695,0.010638297872340425,0.3536975419692362,744,1
0,0.0,0,5139,1
0.011702347550534634,0.006036931818181818,5.7237649094056,573308,1
0.006062080899848583,0.018691588785046728,0.33509525824815667,618,1
0,0.0,0,1482,1
0,0.0,0,213,1
0.0032161703891835703,0.03429844097995546,7.320059806548044,882797,1
0.0013383245972226302,0.00425531914893617,0.2727406545040818,21471,1
0.19292911977654725,0.003326455850772664,11.847612385190372,3269220,1
0,0.0,0,124,1
0,0.0,0,26,1
0,0.0,0,220,1
0.03125,0.0625,0.28853900817779266,70,1
0.002957506995540422,0.0006096601636249214,5.998651815372054,7016541,1
1.2487797838655648,0.125,5.940398392470273,4784,1
0.046917419979809166,0.04430379746835443,1.3668974557392704,3384,1
0,0.0,0,428,1
0.0015014085949905242,0.0033222591362126247,0.2736671375287885,18843,1
0.0044792715676401475,0.006535947712418301,0.3214982723412009,1216,1
0.0007426886966872009,0.00401511572980633,1.6262680427164573,370418,1
0.0020945072738635046,0.002413515687851971,0.4109144574026282,13585,1
0,0.0,0,166,1
0,0.0,0,165,1
0,0.0,0,350,1
0.2623374108452208,0.05037683458944863,18.58225460054129,1028775,1
1.3112054304884109e-06,0.005291005291005291,0.07383035914027619,376,1
0.0058664585084664345,0.00823045267489712,0.3362480271419517,14964,1
0.40889016932356137,0.09433962264150944,4.003978710613893,4760,1
0.0003323452139967871,0.008264462809917356,0.7684754964030425,115644,1
7.516496403079783e-05,0.00847457627118644,0.2762306882502334,12122,1
0,0.0,0,210,1
1.9619768879122606e-06,0.006535947712418301,0.07609447843011201,5920,1
0.011385644155910915,0.0031575623618566467,1.2367417333252362,516860,1
0,0.0,0,60,1
0,0.0,0,14820,1
0.03500232633814395,0.0392156862745098,0.7548146641444567,2745,1
1.1782310039706385e-05,0.001095290251916758,0.0881141788423624,4545,1
0.1885955110590922,0.056716417910447764,3.5383475941314884,31280,1
18.179446720694287,0.0015380646573457733,179.23787585096926,1416428510,1
0.008484326438279129,0.010447761194029851,1.7003477680764345,73929,1
0.004274391326353778,0.014428412874583796,2.801315310654717,154771,1
0,0.0,0,132,1
4.12847824291966e-05,0.022727272727272728,0.09905877727655886,324,1
0.0579094541610339,0.046052631578947366,4.352882106177526,90515,1
0.00412654190135869,0.018867924528301886,0.3225119281583544,612,1
0.029392009105158125,0.0121580547112462,2.2846986729540726,45395,1
0.008695652173913044,0.14285714285714285,0.21075117050092493,16,1
0.266375602592334,0.011414077362079899,5.552920879483156,2359125,1
0.1148171803686998,0.06779661016949153,6.437300772293679,36725,1
0,0.0,0,362,1
0.006528441745863551,0.019726858877086494,1.430321503730299,110960,1
0,0.0,0,760,1
0.05184348081960056,0.1,1.6546450782198152,1944,1
0,0.0,0,80,1
0.027545481034730313,0.007692307692307693,1.177412595796732,7272,1
0.006036638940506027,0.005128205128205128,1.1334799507835092,46899,1
0.13774669131036954,0.018803418803418803,5.6701190037827125,277952,1
0.00024160727761339258,0.00042217844075429216,0.5706215962488552,312312,1
0.4513833281071776,0.13924050632911392,10.159378088626482,49664,1
0.048230287026407415,0.12727272727272726,3.3603112005757443,5285,1
0,0.0,0,48,1
1.4865841635533414,0.06372549019607843,5.898708271426414,11466,1
0.06049713223852999,0.03753351206434316,2.45086764401014,14490,1
0,0.0,0,711,1
0,0.0,0,49,1
0.0005324813631522897,0.0031645569620253164,0.1326618404913603,1252,1
1.4630489488285288,0.023952095808383235,6.411645491746588,113243,1
0.0076582225566424215,0.05128205128205128,0.32447788236619035,114,1
9.44518956495457e-06,0.003105590062111801,0.0864303862565374,11320,1
0.009551642968476637,0.021052631578947368,0.3102062594775939,460,1
0.0019267822736030828,0.005154639175257732,0.15995127543349436,1850,1
0,0.0,0,170,1
0.0636185682326622,0.008583690987124463,0.5078255106192726,1596,1
0.020820785682094476,0.05555555555555555,1.5692697206692274,4600,1
0.00030288847866161324,0.028145695364238412,1.5284165845956317,44654,1
0.3976989921977487,0.059907834101382486,11.288197264931593,328600,1
0,0.0,0,1128,1
0,0.0,0,280,1
0.004484304932735426,0.004016064257028112,0.18493956587030455,984,1
0,0.0,0,5886,1
0.0005301693403119815,0.015086206896551725,0.6895171697627389,55118,1
0.0038314176245210726,0.013333333333333334,0.17971000675710322,288,1
0.01248695049415246,0.011400651465798045,1.043793061533359,8498,1
0.23129168101352288,0.010294117647058823,1.7965196194323414,101480,1
0.005276916180875349,0.013157894736842105,1.240126937196781,145824,1
0.5825937256723948,0.12355212355212356,7.628971991313205,9828,1
0.011753672253483378,0.008456659619450317,0.6357269203421525,4670,1
0.003087204477363932,0.01818181818181818,0.5145404529835287,4080,1
0.0432049396572129,0.05491990846681922,3.676966144306743,21978,1
0.0002954035966990153,0.006273525721455458,0.9294581489199376,167104,1
0.056677601600747966,0.04730368968779565,6.999340881515904,113202,1
0.0858287235091922,0.058212058212058215,4.5611389725859395,50490,1
0.004643702560429874,0.005175701443748297,2.1163164572329087,199925,1
0.06465897644120544,0.10407239819004525,3.6354286394347177,7488,1
0,0.0,0,17,1
0.007392238544006377,0.033707865168539325,1.1190933041836408,10208,1
0.007447928868115941,0.03732590529247911,6.962188626736962,618757,1
0,0.0,0,468,1
0.0002967359050445104,0.0024509803921568627,0.12311225783520528,1620,1
0.0010208198127218645,0.01256281407035176,0.568243104423385,24600,1
0.00022920009168003668,0.0011534025374855825,0.1193187115420111,27555,1
0,0.0,0,6035,1
0.22447378609124435,0.00909090909090909,1.3160942198749648,5603,1
0.004749341712243025,0.0007902735562310031,1.5158731749948338,345282,1
0,0.0,0,229,1
0.027346924542033017,0.03535353535353535,3.763779205133835,166419,1
0.042795746054351096,0.039634146341463415,2.1066198600020947,6118,1
0.1118070744748103,0.020370370370370372,5.20971433368201,538322,1
0.08897556611345162,0.038461538461538464,4.580563224158569,67716,1
0.04480381123927113,0.06470588235294118,1.8649853326475658,6930,1
1.3112054304884109e-06,0.0011312217194570137,0.07383035914027619,10476,1
4.2027440420625746e-05,0.008771929824561403,0.25896935926417486,19044,1
0,0.0,0,231,1
0.7616089324392735,0.3014705882352941,9.225202234727321,7812,1
0.00793501335342053,0.03636363636363636,0.3378036426372915,432,1
0,0.0,0,277,1
0,0.0,0,1188,1
0.03974983713211439,0.0172244094488189,4.81175047283308,547560,1
0.004282707276093304,0.007173601147776184,0.6836757259052835,6920,1
0.3621645753671503,0.1111111111111111,7.113987295236004,30879,1
0.034316908776173535,0.010368663594470046,2.7290523817318326,223008,1
0.015064182194616978,0.003795066413662239,0.3700932751664352,6204,1
0.6292729889030325,0.12389380530973451,11.192888076276432,64347,1
0.0004002173324846849,0.008304836345872008,1.5797930138348728,135728,1
0.0035219849858633126,0.025974025974025976,0.29823966614217534,504,1
0.007246376811594203,0.025,0.20295281385904423,78,1
0.005138071822520888,9.701202949165696e-05,0.7805182143462606,618440,1
0.06827514049396924,0.08041958041958042,3.5193438479204215,22064,1
0.019475376086065237,0.02158273381294964,0.9590985605688426,11883,1
0.005717618310371783,0.043795620437956206,0.8031361380681341,4356,1
0,0.0,0,930,1
0.0005309335910677786,0.0064034151547491995,0.5716640304378563,17556,1
8.38205535813273e-05,0.001943634596695821,0.19000976429816008,56434,1
0,0.0,0,226,1
0.0009430311525092609,0.001996007984031936,0.26069705923345565,4995,1
0.01473577903599942,0.00397456279809221,0.7773534702161722,85752,1
0.00625,0.011363636363636364,0.1970375865745452,258,1
0.7008368200836821,7.030535961191441e-05,2.2051552796923493,1747953,1
0,0.0,0,2052,1
0.03598648289127815,0.11494252873563218,1.650642848021102,1752,1
0.048354379340696835,0.07164179104477612,6.454668266798221,118477,1
0.0027927432441848454,0.004087193460490463,0.4227898811236443,16422,1
9.44518956495457e-06,0.0044444444444444444,0.0864303862565374,2568,1
0.27257989810097266,0.02586206896551724,1.1647749772491713,460,1
0.02059021896858362,0.05993690851735016,2.5527890486303986,14535,1
0,0.0,0,82,1
0,0.0,0,1092,1
0,0.0,0,542,1
0.0030256382184134438,0.008064516129032258,0.5442056262653915,10059,1
0.01756118114422464,0.01676963812886143,2.4003719132507912,137295,1
0,0.0,0,336,1
0.02778192477254636,0.016317016317016316,2.9659780358689174,40832,1
24.801524999482922,0.38892029395138494,569.1709180498589,23621771,1
0.00099601593625498,0.0012165450121654502,0.14468121540895854,129532,1
0,0.0,0,3968,1
1.0202516324516924,0.2268041237113402,10.58256378047297,14160,1
0.010742343863520838,0.01913265306122449,1.9934624658187514,159220,1
0,0.0,0,108,1
0.0045045045045045045,0.009708737864077669,0.18509341374987923,303,1
0.06644474133037837,0.015206812652068127,3.3814725573804973,230584,1
0.2229657776653636,0.09405940594059406,7.023237233930899,47472,1
0.006654383692376476,0.02586206896551724,0.8643418694336945,3136,1
0.0031961007570763668,0.0013937282229965157,0.30511693846487997,209880,1
0.14664056117213373,0.021671826625386997,1.7742066857178158,2889,1
0.024411473899677703,0.009796806966618287,3.5124397758554267,1298670,1
0.0002061855670103093,0.02127659574468085,0.1178309585163578,527,1
0.4054246766458889,0.12366412213740458,13.757965658590173,113520,1
0,0.0,0,98,1
0,0.0,0,189,1
0.0008460236886632825,0.0011273957158962795,0.14134349141031383,1772,1
0.0011004383331919972,0.007792207792207792,0.621352872193644,93900,1
0.0029555278114487046,0.006527415143603133,0.6593718900694394,7610,1
0.00016873126235330776,0.00176522506619594,0.1888389240392352,178036,1
2.161404558691069,7.866747781577125e-05,15.836951423909671,81604299,1
0.009363521441027521,0.004962779156327543,0.9188031705215665,83366,1
0,0.0,0,265,1
0,0.0,0,5,1
0.0006582866784760359,0.0032,0.2207903931203218,5562,1
0,0.0,0,1951,1
0.0044542371651032295,0.003244646333549643,0.669944623191902,32025,1
0.0035628747201828397,0.007142857142857143,0.31570812565465745,11600,1
0.007477529215635267,0.005636978579481398,0.7634048291219472,10560,1
0.5490167682525497,0.002828854314002829,3.013507725719303,528684,1
0.9764081526322771,0.004761041080983042,18.13717100037577,29449380,1
0.0012076326111782594,0.00997067448680352,3.1665066942594913,334400,1
0,0.0,0,239,1
0.006237173834041618,0.019390581717451522,3.063276849361309,184092,1
1.3112054304884109e-06,0.007246376811594203,0.07383035914027619,924,1
0.10186859637139808,0.03765690376569038,1.7796264245623532,4560,1
0.0011763219098951596,0.0011703831464826907,3.499828620498855,1720009,1
1.3112054304884109e-06,0.006097560975609756,0.07383035914027619,326,1
0.0015386814559974044,0.006006006006006006,0.27754594618517897,22800,1
0.03434044300451104,0.1111111111111111,0.6693740924872023,216,1
0.001422679573737727,0.0013831258644536654,0.49465236285616077,28860,1
0.2025355092122898,0.02982107355864811,4.862035396430704,135099,1
1.3692827651956874,0.0011955185134581226,21.267683793800852,36494172,1
0,0.0,0,53,1
0.6422251108840064,0.14874141876430205,12.542556485110712,60792,1
0,0.0,0,27,1
0,0.0,0,14,1
0,0.0,0,214,1
0.018518518518518517,0.010638297872340425,0.2506903984389969,186,1
0.04391596584219558,0.0782608695652174,1.6817378570310548,1443,1
0.52754862854122,0.16901408450704225,12.065315936752851,43044,1
0.0053475935828877,0.005714285714285714,0.19116406736002547,348,1
0.007484364487447667,0.01545253863134658,0.9007681081794503,26004,1
0,0.0,0,16,1
0.37606753355699385,0.13043478260869565,12.422799312566996,52537,1
0.02074572962376677,0.027944111776447105,3.4846504248661785,186264,1
0.003635666571361734,0.013157894736842105,0.3166616652901556,5925,1
0.05336610566393319,0.056074766355140186,1.2267154111454337,1212,1
0,0.0,0,168,1
0.11896325244849515,0.00011777984983069147,2.225524530724315,21151312,1
0.5781951572382766,0.021183345507669833,6.477925132716968,218201,1
0,0.0,0,38,1
0.042921412931999144,0.10138248847926268,3.373531347097697,13774,1
0.011255437000007177,0.00946643717728055,1.4745080385340008,55076,1
0,0.0,0,1476,1
0.5327718654662973,0.004362050163576881,2.5705295872439686,376272,1
9.016381323830685e-05,0.0025380710659898475,0.4569123460019931,35226,1
0.00014758316136281229,0.0007952286282306163,0.20946417437524018,10052,1
0.008676760868550088,0.011953143676786996,5.683239776507009,254492,1
0,0.0,0,3045,1
0.06109026507267094,0.07326007326007326,3.357180316318065,14152,1
0.0033535160700419392,0.0021959095801937565,5.143659408095751,2893875,1
0,0.0,0,10692,1
0,0.0,0,954,1
0.0018262399180195125,0.007331378299120235,0.5442314002621156,19082,1
0,0.0,0,1272,1
0,0.0,0,20,1
0.3530854981167717,0.3137254901960784,4.022390962108484,1032,1
0.24692148228879918,0.23684210526315788,2.3654255174795153,496,1
2.426477724934485e-06,0.0011560693641618498,0.07734508450738445,1728,1
0.09666560023782719,0.030982470444353854,10.232869862310382,1381338,1
0.10854063334142773,0.029354207436399216,2.5318850582564805,41613,1
0.000589094720769457,0.008410428931875526,0.935059420668252,81144,1
0.0022915496297134224,0.0022365805168986083,1.8475603563612317,297073,1
0.007682453625705863,8.070742750455325e-06,0.4812035700662278,16725195,1
0.19602559611867937,0.0009492168960607499,5.902419537361048,7364565,1
0.654405559851826,0.0021189766127766444,6.377723988064108,2054778,1
0,0.0,0,38,1
0,0.0,0,91,1
0.06703499079189687,0.013245033112582781,0.49574683163713795,4860,1
0,0.0,0,83,1
0,0.0,0,310,1
0.5725850479978771,0.047300908605024054,28.166432166698375,1558030,1
0.6681884658988942,0.14285714285714285,3.6987836588873684,1900,1
0.0017730496453900709,0.005291005291005291,0.15785184471996094,5776,1
0.031012142231259164,0.016477272727272726,4.068726255290308,285324,1
0,0.0,0,218,1
1.669020137432382e-05,0.0011648223645894002,0.17092411882745506,8570,1
0,0.0,0,24,1
0.238474485690481,0.18562874251497005,6.070344359843119,9125,1
0.001533260440623861,0.0011634671320535194,0.2766437330270415,25590,1
0,0.0,0,30,1
0.0061348472825010604,0.013513513513513514,0.6060044749380465,17600,1
0.01142430431459813,0.024301964839710446,5.408272235884887,317680,1
0.03102641662875335,0.007587253414264037,0.9038948483871743,4599,1
0,0.0,0,2958,1
0.02893039108627137,0.03456221198156682,2.220936275117478,12958,1
0.003861943863524731,0.021164021164021163,0.5391548429948201,9306,1
0.00907643644469068,0.003134796238244514,0.5157660247317768,185456,1
0,0.0,0,9944,1
0.018943994001863616,0.022508038585209004,11.193369136547583,890820,1
0.18831025281072605,0.10454545454545454,4.386579141346581,13430,1
0.6984142611729066,0.000934477549176881,10.992486613658572,39082942,1
9.44518956495457e-06,0.004032258064516129,0.0864303862565374,11340,1
0.07686459473083777,0.17415730337078653,4.751766404162867,8164,1
0.016762073379720438,0.017341040462427744,0.5525439212431131,5628,1
0,0.0,0,222,1
0.0006178904620944977,0.0044943820224719105,0.24669712892380585,8132,1
0,0.0,0,20823,1
0,0.0,0,4452,1
8.140347207188047e-05,0.0003038405444822557,0.4479315563077236,197388,1
0.3713812515834384,0.020600042256496937,27.682512768169552,7145178,1
0.1635358574071468,0.015555123468792533,11.061376748125541,3120080,1
0.0003675159263095352,0.006437768240343348,0.2854280868008714,5484,1
0.16957721503256643,0.14754098360655737,2.1912808803172665,1176,1
0.023428869660975925,0.007341694707861731,3.132424241692992,548592,1
0,0.0,0,6864,1
0,0.0,0,52,1
0,0.0,0,744,1
0.684247645682907,0.12541410317084714,40.73808750054684,1334760,1
0.01449689690357385,0.031007751937984496,0.6983824421751159,1116,1
1.3112054304884109e-06,0.01098901098901099,0.07383035914027619,672,1
1.0767529783099372,4.064097370529001e-05,7.920211715639548,115161207,1
7.24501180936925e-06,0.001968503937007874,0.08449373257091766,2520,1
0.002036659877800407,0.011494252873563218,0.1613828801448302,336,1
0.0012813114510946333,0.0010152284263959391,0.2674445177560936,11796,1
0,0.0,0,3060,1
0.0016001992876036454,0.009287925696594427,0.34660605420187407,4665,1
0.5716626013350888,0.007253886010362694,15.36554860551002,7169391,1
0,0.0,0,195,1
0.0036299963432814826,0.03076923076923077,0.2939308639432205,742,1
0,0.0,0,1773,1
0,0.0,0,206,1
0.012804784659923373,0.06451612903225806,0.6873217654145218,360,1
0.01803141764667973,0.010025062656641603,0.6477663662629075,20580,1
0.025118354376612948,0.08796296296296297,2.753139922565683,10836,1
0,0.0,0,3634,1
0.1916553969886077,0.11413043478260869,7.201059337573327,35136,1
0.018201648134860034,0.002997002997002997,0.5277535873293316,150880,1
0.001388888888888889,0.005847953216374269,0.15199298032191702,6240,1
0.004608294930875576,0.1,0.18587715234788066,28,1
0.05818775995570345,0.16279069767441862,3.3518015376483317,5625,1
1.3112054304884109e-06,0.0006765899864682003,0.07383035914027619,2954,1
0.002236039426188172,0.009876543209876543,0.8709923690940351,157677,1
0.0001863058742123637,0.005649717514124294,0.21539253731077984,27588,1
0.001102810776866151,0.0014223065070522697,2.2679473435491637,741576,1
0.027372219164289422,0.029612756264236904,1.9932243345773453,50400,1
0.0006894450243860829,0.019975786924939468,3.0040072903651867,241266,1
0.09534214243995127,0.017924528301886792,3.2284445085467635,258118,1
0.0008991206207237526,0.0016578249336870027,0.5616745157972176,54054,1
0.006607629902514778,0.008211143695014663,3.1577528178556213,192717,1
0.24515626827851864,0.0023273855702094647,2.3013115674191846,307395,1
0,0.0,0,5060,1
0.36337021242248274,0.05019305019305019,3.259531663384088,8496,1
1.6470735019756892,0.0012469370296800011,19.041823322598198,15555354,1
0,0.0,0,242,1
0.057440723766463135,0.04678362573099415,1.5872791099420285,1848,1
0,0.0,0,2618,1
0,0.0,0,470,1
0.07856454603770233,0.0881057268722467,3.5324730926868493,7420,1
0.02245880195070527,0.08955223880597014,1.0248049569190398,780,1
0.17435308219872145,0.002053004852556924,2.0134911554197066,532068,1
0.1905188572604601,0.037825059101654845,5.077135072037271,182112,1
0,0.0,0,73,1
0.0063266849684835876,0.002216312056737589,0.7402929818086053,20268,1
0,0.0,0,414,1
0.005295621755750668,0.017964071856287425,0.4625153259161796,1749,1
0.002583979328165375,0.0030864197530864196,0.16782959448489948,1284,1
0,0.0,0,85,1
0,0.0,0,60,1
0,0.0,0,134910,1
0.005524410016984622,0.0025101976780671476,1.0716991390758839,479846,1
0.013333333333333334,0.021739130434782608,0.23161615589971676,312,1
0.009044158937925038,0.004882514494964907,9.828603192784897,2610125,1
0.001012699020771374,0.011904761904761904,0.3042027886920758,3824,1
3.3448172057397066e-05,0.0018832391713747645,0.09703543717378575,2112,1
0.002364066193853428,0.006097560975609756,0.16536108087822513,326,1
0.002518941979493616,0.02564102564102564,1.0627062260728881,39039,1
0,0.0,0,675,1
0.04642657674164404,0.003572538055296676,3.347844838784666,441048,1
0.0034027271630888297,0.004424778761061947,0.531790328526506,201627,1
0.0006188118811881188,0.011111111111111112,0.13535995633260606,2064,1
0,0.0,0,93,1
0,0.0,0,172,1
0,0.0,0,12826,1
0.34055394028441327,0.13078470824949698,10.866398203050034,64320,1
0,0.0,0,2104,1
0.0005205617751336836,0.024096385542168676,0.2333632502968248,684,1
0.00016839809480222488,0.013636363636363636,0.2984950726458632,6882,1
0.012842366359408473,0.004416403785488959,1.073747859837189,161865,1
0.05824090744863366,0.05314009661835749,3.2812869118196155,42195,1
0.781680726157773,0.005968906163242643,22.266265711694434,10620500,1
1.8671493824086557e-05,0.00510204081632653,0.17237046187863192,16608,1
0.05731839153932098,0.023321956769055744,5.6285887603169185,807120,1
0.08927392082235695,0.13592233009708737,2.7054888369446113,2870,1
0.0011783352192448325,0.015037593984962405,0.24216438460269035,1016,1
0.2957202989474142,0.13653136531365315,7.13772729831167,23652,1
0.0006854009595613434,0.0038022813688212928,0.13725881561423628,783,1
0,0.0,0,3201,1
0.004708148012736651,0.003304692663582287,0.7126043970500407,197856,1
6.852600561913247e-05,0.00013464386697185942,0.1042938047183817,14852,1
0.21638474963681617,0.05673758865248227,4.827363964730222,14042,1
0.004532317284152014,0.00506649778340722,0.9665237494646072,75362,1
0.001336514703021404,0.007777057679844459,1.2459322178598407,127716,1
0,0.0,0,8816,1
0.5085515901878161,0.11153846153846154,11.383693399892366,49665,1
0.14009293302515646,0.02881783761043332,17.843910638191197,3619638,1
0.03307897938388689,0.075,1.9622550371876168,2772,1
0,0.0,0,4035,1
0.01768951551975129,0.0194585448392555,3.030287408582424,171600,1
0.04,0.011904761904761904,0.31066746727980593,1534,1
0.003676470588235294,0.003436426116838488,0.17838660519470398,580,1
0,0.0,0,768,1
0,0.0,0,64,1
0,0.0,0,144,1
0.00019876783866895837,0.001890359168241966,0.19466750162398438,3171,1
0,0.0,0,356,1
0,0.0,0,449,1
0,0.0,0,1172,1
0.10756807530186377,0.21666666666666667,4.231131908801882,5073,1
0,0.0,0,1260,1
0.022081107045068764,0.030800821355236138,2.1741614910057097,54165,1
0.0008307112642294634,0.000440517219040709,1.660680676338978,887455,1
0.0023152032062399713,0.015018773466833541,1.3092419005684945,61068,1
0.0010426850786434303,0.01264367816091954,1.1677601870972627,82818,1
0,0.0,0,432,1
0.011642401723356496,0.005649717514124294,0.735874671669198,14841,1
0.00011491611123879568,0.0017574692442882249,0.11023768369460304,7241,1
0.0003937007874015748,0.011363636363636364,0.12755233237480584,790,1
0,0.0,0,45,1
0.008472328722212877,0.008254082181948681,4.914776999855792,686750,1
0.006064153736560707,0.008888888888888889,0.30824854263955576,1962,1
0.012296821091861773,0.04081632653061224,0.3642164595750046,230,1
0.008275928052047455,0.007272727272727273,0.3571563603332821,1360,1
0.1134820749538441,0.019736842105263157,1.7370523449620836,21114,1
0,0.0,0,224,1
0.1493475348929027,0.05458290422245108,15.127860171311164,514215,1
0.030881592463278994,0.06172839506172839,0.9543416886301932,949,1
0.11007494604543364,0.0732899022801303,7.25192794352244,55440,1
0.05440129283466659,0.02891566265060241,2.182935605639622,42826,1
1.652373634726284e-05,6.694336591243807e-05,0.09082064279621849,134370,1
0,0.0,0,96,1
0.06480974664493616,0.02403846153846154,1.8217621064241458,5369,1
0.08651303406446467,0.051395657953035,15.270309611778652,1209312,1
0.013707294093466639,0.023809523809523808,0.664518670844419,996,1
0.9650735489671726,0.022134387351778657,7.473485286882044,58562,1
0,0.0,0,492,1
0.016032268831103792,0.023952095808383235,0.7075041506605662,2054,1
0.01538541510923969,0.024096385542168676,1.1968012162592971,4875,1
0,0.0,0,964,1
0.001719086702004442,0.006569602272727273,3.5189669112268676,369798,1
0.008199156891097683,0.011111111111111112,0.7405711796734136,5746,1
0.03467262244049831,0.10416666666666667,0.9068381379000241,660,1
0.021802775285577322,0.027624309392265192,1.5693597291563648,21600,1
0,0.0,0,353,1
0.022565763936583313,0.020737327188940093,1.480716117324234,8460,1
0.12639628911853804,0.0004455004455004455,0.754721655381381,214560,1
0,0.0,0,150,1
0,0.0,0,86095,1
0,0.0,0,495,1
7.971595076997817e-05,0.00046857219358725484,0.6067051608559829,238880,1
0.03529099966729412,0.020627062706270627,3.580872834725317,349962,1
0.04509378163020129,0.0005114798817913162,2.512511814726156,2950584,1
0.02125859242827904,0.02710027100271003,1.5246243496266962,27168,1
0,0.0,0,5145,1
0,0.0,0,796,1
0.00029068142293109026,0.0018709073900841909,0.20018745623211603,39254,1
0.008574995137639615,0.004036203522504892,3.766796344935622,529360,1
0.026237298619151403,0.05322128851540616,2.7706398034206967,34944,1
0.00390625,0.00909090909090909,0.18033688011112042,530,1
0.011878504949786097,0.029850746268656716,0.9459065954940005,4706,1
0.5417268884147697,0.12524271844660195,22.19842775602498,334260,1
0.0016474464579901153,0.0045045045045045045,0.15604205467487237,10540,1
0.8809062335768565,0.019032082653616094,7.313946986495384,827793,1
0.007425003020732988,0.008044243338360985,1.9398795843687908,361000,1
8.416183884496954e-05,0.006339144215530904,0.6924672915470176,37200,1
0.02175791937011921,0.07063197026022305,2.6789663278265534,10935,1
0.00028121484814398203,0.004310344827586207,0.12230333982678838,1582,1
0.024799073748455577,0.03088803088803089,1.2508335065293568,14040,1
0.04686489980607628,0.05172413793103448,0.6724066739553346,280,1
0,0.0,0,455,1
0.0020189292114695338,0.007751937984496124,0.2886256568974991,6699,1
0.028928659995941793,0.0002599766021058105,1.8483561605737986,12803589,1
0.0014727540500736377,0.007142857142857143,0.15335962332999362,4628,1
0.018109638664511755,0.014465702286514233,3.6771011952133685,333328,1
0,0.0,0,129,1
0.014046091022571644,0.014846235418875928,3.298861135345754,91385,1
0.0010070493454179255,0.0005561735261401557,0.14491219099599015,68640,1
0,0.0,0,1445,1
0.003046439903259447,0.058823529411764705,0.30758098300536996,224,1
0,0.0,0,2372,1
0,0.0,0,192,1
0,0.0,0,420,1
